"Filename";"Title";"Author";"Creator";"Created Date";"Updated Date";"Distribution";"Audience";"Related products";"Content Hub";"Partner Hub";"redhat.com";"Document type";"Offer ID";"ID";"Preview URL";"Size";"Partners";"Source Link";"Languages"
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-20166905/"";""123_RHPAM_Integrating_AI_1020_fig8.2.png"")";"RHPAM on Red Hat JBoss EAP with Business Central and KIE Server";;"jschaefe";"2021-08-30";"2021-08-30";"General Distribution";;;"";"";"";"Graphic";;"f7a719ac-a43a-4a94-867a-708f01b3abaf";"https://pnt.redhat.com/pnt/p-20166905/";"21562";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18400035/"";""164_RHEL_for_Edge_0621_workflow.png"")";"RHEL for Edge image workflow";;"jschaefe";"2021-01-13";"2021-07-01";"General Distribution";;;"";"";"";"Graphic";;"43823e20-ad42-411a-9ee3-9ed9f9db7dbe";"https://pnt.redhat.com/pnt/p-18400035/";"124540";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19799245/"";""156_OpenShift_ROSA_Arch_0621_privatelink.png"")";"OpenShift: AWS PrivateLink on ROSA";;"jschaefe";"2021-07-01";"2021-07-01";"General Distribution";;;"";"";"";"Graphic";;"7ff45422-8ee4-4aab-bb01-2d1c723384d3";"https://pnt.redhat.com/pnt/p-19799245/";"108206";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19790065/"";""169_RHEL_IdM_with_SSSD_0621_authentication.png"")";"RHEL IdM user authentication with SSSD data flow";;"jschaefe";"2021-06-30";"2021-06-30";"General Distribution";;;"";"";"";"Graphic";;"27f4e763-e5ea-4fc3-9427-a7b0a17767aa";"https://pnt.redhat.com/pnt/p-19790065/";"144235";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19789965/"";""169_RHEL_IdM_with_SSSD_0621_user_info.png"")";"RHEL IdM user information with SSSD data flow";;"jschaefe";"2021-06-30";"2021-06-30";"General Distribution";;;"";"";"";"Graphic";;"d832b342-2ede-49d4-bf40-fb55c367868d";"https://pnt.redhat.com/pnt/p-19789965/";"80206";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19789745/"";""169_RHEL_IdM_with_SSSD_0621_ad_user_info.png"")";"RHEL AD user information with SSSD data flow";;"jschaefe";"2021-06-30";"2021-06-30";"General Distribution";;;"";"";"";"Graphic";;"cdeb6b5e-96d5-4e35-8b74-095b44a5431a";"https://pnt.redhat.com/pnt/p-19789745/";"80672";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19300145/"";""160_OpenShift_Streams_Apache_Kafka_0421_streams.png"")";"OpenShift Streams for Apache Kafka management";;"jschaefe";"2021-05-24";"2021-05-24";"General Distribution";;;"";"";"";"Graphic";;"24b9ec44-414b-41a8-81ab-4a2f23be912e";"https://pnt.redhat.com/pnt/p-19300145/";"28153";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19299925/"";""160_OpenShift_Streams_Apache_Kafka_0421_producer_consumer.png"")";"OpenShift Streams for Apache Kafka producer and consumer";;"jschaefe";"2021-05-24";"2021-05-24";"General Distribution";;;"";"";"";"Graphic";;"da243959-f20d-4a16-828b-78406ce3013d";"https://pnt.redhat.com/pnt/p-19299925/";"27511";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19299825/"";""160_OpenShift_Streams_Apache_Kafka_0421_brokers_topics.png"")";"OpenShift Streams for Apache Kafka brokers and topics";;"jschaefe";"2021-05-24";"2021-05-24";"General Distribution";;;"";"";"";"Graphic";;"f81f3c00-2642-4742-821e-5ebb1d60e975";"https://pnt.redhat.com/pnt/p-19299825/";"37455";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19299715/"";""160_OpenShift_Streams_Apache_Kafka_0421_lag.png"")";"OpenShift Streams for Apache Kafka Monitor";;"jschaefe";"2021-05-24";"2021-05-24";"General Distribution";;;"";"";"";"Graphic";;"1e99c373-045d-4853-bfc3-8f21d4ec6bea";"https://pnt.redhat.com/pnt/p-19299715/";"14720";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19294255/"";""149_Ceph_Auto-scalling_0421_pyramid_code.png"")";"Ceph Storage Pyramid Erasure Code";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"9d448c3a-2210-4f12-acf9-d5fda85bfb20";"https://pnt.redhat.com/pnt/p-19294255/";"52402";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19294165/"";""149_Ceph_Auto-scalling_0421_pool_2.png"")";"Ceph Storage pool i/o context";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"8d65e44c-4cbf-4074-a86d-2f0bb0991978";"https://pnt.redhat.com/pnt/p-19294165/";"42695";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19294055/"";""149_Ceph_Auto-scalling_0421_pool_1.png"")";"Ceph Storage pool cluster handle";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"34097d8b-c2de-44b1-9236-f9c328bfc790";"https://pnt.redhat.com/pnt/p-19294055/";"32368";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293945/"";""149_Ceph_Auto-scalling_0421_placement_group_2.png"")";"Ceph Storage placement group primary OSD";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"f34e5a67-cf37-43b1-afdf-b1dcd6ff49d9";"https://pnt.redhat.com/pnt/p-19293945/";"33579";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293825/"";""149_Ceph_Auto-scalling_0321_merging.png"")";"Ceph Storage placement group merging";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"6951bafa-ead8-4d2d-862c-7cfd6f41f624";"https://pnt.redhat.com/pnt/p-19293825/";"27825";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293715/"";""149_Ceph_Auto-scalling_0421_placement_group_1.png"")";"Ceph Storage placement groups";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"44b6aac4-5238-4614-bacc-4cec2b821778";"https://pnt.redhat.com/pnt/p-19293715/";"56784";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293595/"";""149_Ceph_Auto-scalling_0421_crush.png"")";"Ceph Storage CRUSH hierarchy";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"e9179aac-9958-4ef5-baeb-9654ffb9f010";"https://pnt.redhat.com/pnt/p-19293595/";"46823";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293455/"";""149_Ceph_Auto-scalling_0421_encode.png"")";"Ceph Storage Erasure Code Profiles";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"4be98ac8-92f2-4d73-bb23-f6192c666396";"https://pnt.redhat.com/pnt/p-19293455/";"91118";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19293235/"";""149_Ceph_Auto-scalling_0321_splitting.png"")";"Ceph Storage placement group splitting";;"jschaefe";"2021-05-21";"2021-05-21";"General Distribution";;;"";"";"";"Graphic";;"6706dc9c-23c6-4019-81bc-68ab9f6f0a7d";"https://pnt.redhat.com/pnt/p-19293235/";"25168";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19262435/"";""151_OpenShift_on_OpenStack_Ref_Arch_0421_fig3.png"")";"OpenShift Nova availability zones (control nodes)";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"e6f11dfd-2261-406c-9517-90063eb458e2";"https://pnt.redhat.com/pnt/p-19262435/";"43027";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19262335/"";""151_OpenShift_on_OpenStack_Ref_Arch_0421_fig7.png"")";"OpenShift on OpenStack Manila for container workloads";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"d97480b2-90e2-48cf-9217-5166f8979f6d";"https://pnt.redhat.com/pnt/p-19262335/";"67952";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19262205/"";""151_OpenShift_on_OpenStack_Ref_Arch_0421_fig1.png"")";"OpenShift on OpenStack solution overview";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"6ad8cbbc-a022-445d-ba0c-1e9d0e60981f";"https://pnt.redhat.com/pnt/p-19262205/";"182800";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19262085/"";""151_OpenShift_on_OpenStack_Ref_Arch_0421_fig5.png"")";"OpenShift Nova availability zones (worker nodes)";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"c58e2074-8ddf-4e16-93b7-df47aadd1de6";"https://pnt.redhat.com/pnt/p-19262085/";"79156";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19261885/"";""151_OpenShift_on_OpenStack_Ref_Arch_0421_fig2.png"")";"OpenShift full stack automation installation workflow";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"545f0c4c-b227-415d-ac10-c0803bb7c182";"https://pnt.redhat.com/pnt/p-19261885/";"151979";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19261425/"";""150_OpenShift_VMware_on_AWS_0321_arch.png"")";"OpenShift Install on VMC on vSphere";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"56741bdd-256a-4f7c-b506-dc0a42d18d7d";"https://pnt.redhat.com/pnt/p-19261425/";"40877";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19261195/"";""142_OpenShift_credentials_STS_0221.png"")";"OpenShift STS Authentication";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"a2aa2091-5485-4867-8670-6f064c10d709";"https://pnt.redhat.com/pnt/p-19261195/";"43800";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19261095/"";""138_OpenShift_IPsec_encryption_0421.png"")";"OpenShift IPsec Network Flow";;"jschaefe";"2021-05-14";"2021-05-14";"General Distribution";;;"";"";"";"Graphic";;"612a25c6-9128-4989-9401-2b50cd52ece3";"https://pnt.redhat.com/pnt/p-19261095/";"63251";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19256965/"";""136_OpenShift_Migration_Toolkit_0121-virt-worklfow.png"")";"OpenShift Virtualization migration workflow";;"jschaefe";"2021-05-13";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"e17013bb-83da-4d96-89af-7e7bcbc69ea6";"https://pnt.redhat.com/pnt/p-19256965/";"79049";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19256825/"";""136_OpenShift_Migration_Toolkit_0121_mtv-workflow.png"")";"OpenShift Migration Toolkit for Virtualization workflow";;"jschaefe";"2021-05-13";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"8f63b587-7243-46bb-b8be-2502aa770801";"https://pnt.redhat.com/pnt/p-19256825/";"33142";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19256765/"";""135_OpenShift_Distributed_Unit_0121.png"")";"OpenShift Radio Access Network overview";;"jschaefe";"2021-05-13";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"6d88e311-b352-4307-8d14-159d98b18867";"https://pnt.redhat.com/pnt/p-19256765/";"17958";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18405475/"";""132_OpenShift_Insights_Operator_Telemetry_0121.png"")";"OpenShift Telemetry and Insights Operator data flow";;"jschaefe";"2021-01-14";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"0a5ee26b-0986-4771-88f2-cad2d105e7db";"https://pnt.redhat.com/pnt/p-18405475/";"40732";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19256275/"";""130_AMQ_Interconnect_Virtual_App_Network_0121.png"")";"AMQ Interconnect Service Network";;"jschaefe";"2021-05-13";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"1490c43e-7215-4175-8279-74cd30cede46";"https://pnt.redhat.com/pnt/p-19256275/";"24941";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19256085/"";""128_AMQ_Rack_Schema_1220.png"")";"AMQ Streams Rack Schema";;"jschaefe";"2021-05-13";"2021-05-13";"General Distribution";;;"";"";"";"Graphic";;"e6877783-218d-41b3-b1d5-e828d4cc5772";"https://pnt.redhat.com/pnt/p-19256085/";"70903";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19135495/"";""120_AMQ_Broker_1120_queue-2.png"")";"AMQ multi-region queue federation";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"14464f5f-c13f-4337-b553-ca477c88f16b";"https://pnt.redhat.com/pnt/p-19135495/";"24776";;"";"en"; ; ; 
